1784,18.3
1784,16.7
1784,10
1784,15
1784,10
1784,16.7
1784,16.7
1784,13.3
1784,28.3
1784,23.3
1785,10.8
1785,13.3
1785,15
1785,26.2
1785,34.5
1785,43.8
1785,60.5
1785,33.3
1785,53.3
1785,78.7
1785,67
1785,45.5
1786,62
1786,79.3
1786,79.5
1786,142.3
1786,153.8
1786,98.3
1786,138.3
1786,149.5
1786,185.8
1786,187.2
1786,193.3
1786,187.8
1787,224.5
1787,176.7
1787,145.7
1787,212
1787,224.7
1787,165.3
1787,213.3
1787,228.7
1787,262.2
1787,261.7
1787,235.8
1787,290
1788,230
1788,215.3
1788,238.8
1788,180.8
1788,188.3
1788,257
1788,235.8
1788,226.7
1788,235
1788,236.7
1788,157.8
1788,215.8
1789,190
1789,208.8
1789,200
1789,205.5
1789,205.8
1789,200
1789,195
1789,171.7
1789,186.7
1789,149.5
1789,223.3
1789,225.8
1790,171.7
1790,212.5
1790,160.5
1790,156.7
1790,155
1790,151.7
1790,115.5
1790,145
1790,128.8
1790,140.5
1790,136.7
1790,123.3
1791,121.2
1791,103.3
1791,123.3
1791,128.7
1791,122.8
1791,107
1791,118.3
1791,71.7
1791,110.8
1791,102.8
1791,111.7
1791,110
1792,96.7
1792,106.7
1792,105
1792,126.2
1792,103.3
1792,101.7
1792,76.3
1792,100
1792,98.3
1792,98.3
1792,95
1792,93.3
1793,93.3
1793,91.7
1793,92.5
1793,88.3
1793,87.2
1793,85
1793,83.3
1793,48.8
1793,40
1793,78.3
1793,73.3
1793,76.2
1794,75
1794,73.3
1794,63.3
1794,47.3
1794,92.8
1794,69.2
1794,68.3
1794,66.7
1794,18.5
1794,47.5
1794,112.3
1794,85.7
1795,35.7
1795,66.5
1795,21
1795,31
1795,51.7
1795,28.5
1795,21.5
1795,42.8
1795,22.5
1795,32.5
1795,41.7
1795,30
1796,36.7
1796,39.7
1796,26.2
1796,52.8
1796,35
1796,11.2
1796,44.8
1796,2.5
1796,30.7
1796,18.3
1796,14
1796,8.5
1797,24
1797,7
1797,6.7
1797,6.7
1797,12.2
1797,18.5
1797,7.2
1797,10
1797,9.5
1797,11.5
1797,9.7
1797,5
1798,3.3
1798,6.7
1798,20.7
1798,1.8
1798,0
1798,0
1798,0
1798,5
1798,4
1798,2.5
1798,20.8
1798,16.5
1799,2.7
1799,21
1799,36.2
1799,14
1799,13.7
1799,17.7
1799,3.5
1799,0
1799,0
1799,7.7
1799,4.5
1799,14.3
1800,11.5
1800,15.5
1800,23.2
1800,0
